TargetID,bwa.multi.hit
cg12047536,0
cg12050949,0
cg12051064,0
cg12054337,0
cg12054566,0
cg12057563,0
cg12058262,0
cg12058508,0
cg12058840,0
cg12059303,0
cg12061099,0
cg12061216,0
cg12061866,0
cg12064213,0
cg12064531,0
cg12071142,0
cg12071297,0
cg12074688,0
cg12074916,0
cg12075609,0
cg12075996,0
cg12077024,0
cg12080452,0
cg12082130,0
cg12094412,0
cg12105899,0
cg12109000,0
cg12111783,0
cg12113703,0
cg12115116,0
cg12115759,0
cg12116395,0
cg12116524,1
cg12116535,0
cg12116566,0
cg12124733,0
cg12124912,0
cg12125741,0
cg12127356,0
cg12128683,0
cg12130015,0
cg12130976,0
cg12134159,0
cg12137402,0
cg12143138,0
cg12145026,0
cg12147998,0
cg12152167,0
cg12153998,0
cg12154749,0
cg12155476,0
cg12156154,0
cg12156989,0
cg12158214,0
cg12160324,0
cg12162305,0
cg12165338,0
cg12165354,0
cg12166502,0
cg12166599,0
cg12171481,0
cg12173181,0
cg12175122,0
cg12176022,1
cg12176110,1
cg12176933,0
cg12177454,0
cg12177562,0
cg12180028,0
cg12194828,0
cg12204574,0
cg12206646,0
cg12210824,1
cg12217778,0
cg12220696,0
cg12221218,0
cg12226826,0
cg12228355,0
cg12228772,0
cg12230162,0
cg12232738,0
cg12233790,0
cg12234922,0
cg12234996,0
cg12239365,0
cg12239742,0
cg12242224,0
cg12251508,0
cg12263679,0
cg12268565,0
cg12273094,0
cg12274524,0
cg12275687,0
cg12277627,0
cg12281614,0
cg12284142,0
cg12287800,0
cg12289482,0
cg12290635,0
cg12291192,0
cg12292084,1
cg12294334,0
cg12295100,0
cg12296630,0
cg12298823,0
cg12308146,0
cg12308243,0
cg12312457,0
cg12313310,0
cg12321798,0
cg12322450,0
cg12323723,0
cg12324831,0
cg12330929,0
cg12354227,0
cg12358915,0
cg12360110,0
cg12369063,1
cg12372503,0
cg12373280,0
cg12375308,0
cg12377327,0
cg12377701,0
cg12382941,0
cg12384303,0
cg12384989,0
cg12386568,0
cg12391921,0
cg12403148,0
cg12408777,0
cg12409683,0
cg12413138,0
cg12417438,0
cg12417702,0
cg12419383,0
cg12419462,0
cg12423482,0
cg12426996,0
cg12427017,0
cg12431196,0
cg12434779,0
cg12440269,0
cg12443477,0
cg12444168,0
cg12447182,0
cg12449183,0
cg12449211,0
cg12452512,0
cg12453500,0
cg12454245,0
cg12454975,0
cg12456011,0
cg12458993,0
cg12459719,0
cg12461113,0
cg12462026,0
cg12464216,0
cg12467143,0
cg12467288,0
cg12468189,0
cg12469471,0
cg12472203,0
cg12472218,0
cg12474452,1
cg12477608,0
cg12481306,0
cg12481479,0
cg12482502,0
cg12485020,0
cg12491455,0
cg12491738,0
cg12493424,0
cg12496982,0
cg12497304,0
cg12497728,0
cg12501871,0
cg12504641,0
cg12506468,0
cg12510923,0
cg12513189,0
cg12516234,0
cg12517167,0
cg12517811,0
cg12518259,0
cg12521678,0
cg12521790,0
cg12521910,0
cg12523109,0
cg12523974,0
cg12526869,0
cg12527112,0
cg12528504,0
cg12528673,0
cg12530936,0
cg12531767,0
cg12536534,0
cg12537796,0
cg12542857,0
cg12543132,0
cg12543338,0
cg12543929,0
cg12544391,0
cg12544401,0
cg12546167,0
cg12546665,0
cg12548693,0
cg12549513,0
cg12550885,0
cg12553336,0
cg12576145,0
cg12579386,0
cg12579866,0
cg12579995,0
cg12584551,0
cg12584889,0
cg12586718,0
cg12589433,0
cg12590845,0
cg12591117,0
cg12591207,0
cg12592455,0
cg12594780,0
cg12594800,0
cg12596096,0
cg12598428,0
cg12600371,0
cg12600766,0
cg12614178,0
cg12614283,0
cg12614702,0
cg12614912,0
cg12614984,0
cg12615934,0
cg12618044,1
cg12618587,0
cg12619326,1
cg12620265,0
cg12620378,0
cg12621141,0
cg12622039,0
cg12622895,0
cg12623328,0
cg12642693,0
cg12644927,0
cg12645617,0
cg12647861,0
cg12650780,0
cg12653105,0
cg12653510,0
cg12654845,0
cg12687215,0
cg12689022,0
cg12689375,0
cg12691219,0
cg12704708,0
cg12705541,0
cg12705969,0
cg12707233,0
cg12709057,0
cg12713960,0
cg12720637,0
cg12720772,0
cg12724466,0
cg12724827,0
cg12726278,0
cg12727431,0
cg12728820,0
cg12731488,0
cg12732953,0
cg12737160,0
cg12737514,0
cg12738079,0
cg12739617,0
cg12742739,0
cg12743696,0
cg12747864,0
cg12753220,0
cg12753358,0
cg12755246,0
cg12763824,0
cg12772068,0
cg12775788,0
cg12799835,0
cg12813325,0
cg12814244,1
cg12814305,0
cg12814550,0
cg12817924,0
cg12823249,0
cg12830022,0
cg12838207,0
cg12841929,0
cg12842316,0
cg12845419,0
cg12848223,0
cg12856112,0
cg12856407,0
cg12857026,0
cg12857193,0
cg12857407,0
cg12857702,0
cg12858650,0
cg12861974,0
cg12864868,0
cg12865398,0
cg12869615,0
cg12869875,0
cg12872238,0
cg12875241,0
cg12875534,0
cg12879539,0
cg12882438,0
cg12883250,0
cg12883424,0
cg12885864,0
cg12888005,0
cg12889449,0
cg12900151,0
cg12900739,0
cg12901064,0
cg12901451,0
cg12903711,0
cg12905477,0
cg12909479,0
cg12914043,0
cg12920408,0
cg12922305,1
cg12926098,0
cg12932046,0
cg12935118,0
cg12937141,0
cg12938998,0
cg12940781,0
cg12941426,0
cg12942133,0
cg12944030,0
cg12945385,0
cg12947492,1
cg12947498,0
cg12950231,0
cg12950441,0
cg12967624,0
cg12972869,0
cg12974607,0
cg12976310,0
cg12976380,0
cg12978205,0
cg12980185,0
cg12981362,0
cg12983165,0
cg13009143,0
cg13009425,0
cg13011976,0
cg13012525,0
cg13014545,0
cg13014982,0
cg13015245,0
cg13015740,0
cg13016045,0
cg13016553,0
cg13018252,0
cg13023833,0
cg13024202,0
cg13024624,0
cg13027792,0
cg13030539,0
cg13030797,0
cg13033283,0
cg13041595,0
cg13049326,0
cg13069450,0
cg13072112,0
cg13075926,0
cg13077247,0
cg13077484,0
cg13081620,0
cg13082192,0
cg13087041,0
cg13088417,0
cg13088755,0
cg13095029,0
cg13095698,0
cg13098917,0
cg13099539,0
cg13100667,0
cg13105517,0
cg13108472,0
cg13108852,0
cg13113011,0
cg13113748,0
cg13114305,0
cg13115118,0
cg13115455,0
cg13116097,0
cg13118590,0
cg13120260,0
cg13121076,0
cg13122496,0
cg13125542,0
cg13128531,0
cg13130271,0
cg13138625,0
cg13140135,0
cg13140681,0
cg13143866,0
cg13143954,0
cg13145750,0
cg13148263,0
cg13148563,0
cg13149745,0
cg13151500,0
cg13153942,0
cg13155805,0
cg13156574,0
cg13161621,0
cg13172627,0
cg13172884,0
cg13174077,0
cg13176022,1
cg13176197,0
cg13176270,0
cg13176741,0
cg13177658,0
cg13178332,0
cg13178935,0
cg13181969,0
cg13182323,0
cg13182391,0
cg13182625,0
cg13182820,0
cg13183496,0
cg13185972,0
cg13187657,0
cg13187778,0
cg13189687,0
cg13190238,0
cg13190540,0
cg13192155,0
cg13192819,0
cg13195284,0
cg13195463,0
cg13201322,0
cg13202398,0
cg13203541,0
cg13204040,0
cg13204375,0
cg13204538,0
cg13208102,0
cg13208429,0
cg13213216,0
cg13214067,0
cg13214937,0
cg13217333,0
cg13217661,0
cg13218284,0
cg13219139,0
cg13219667,0
cg13219833,0
cg13223227,0
cg13225177,0
cg13225368,0
cg13226591,0
cg13232664,0
cg13234839,0
cg13236039,0
cg13240932,0
cg13241003,0
cg13243388,0
cg13243544,0
cg13244998,0
cg13246025,0
cg13248004,0
cg13257485,0
cg13269522,0
cg13270115,0
cg13272357,0
cg13273147,0
cg13273653,0
cg13274727,0
cg13275322,0
cg13277716,0
cg13278829,0
cg13279286,0
cg13279774,0
cg13281118,1
cg13281447,0
cg13282942,0
cg13284386,0
cg13285009,0
cg13286902,0
cg13286990,0
cg13304035,0
cg13307142,0
cg13307200,0
cg13310805,0
cg13311758,0
cg13312942,0
cg13316877,0
cg13318368,0
cg13320965,0
cg13324949,0
cg13325218,0
cg13326840,0
cg13326999,0
cg13328614,0
cg13338084,0
cg13340269,0
cg13350478,0
cg13355801,0
cg13358623,0
cg13365334,0
cg13367122,0
cg13367883,0
cg13368805,0
cg13369210,0
cg13369656,0
cg13370412,0
cg13370439,0
cg13370916,0
cg13371527,0
cg13372402,0
cg13372830,0
cg13391512,0
cg13392184,0
cg13397331,0
cg13397632,0
cg13401681,0
cg13412357,0
cg13420803,0
cg13422744,0
cg13423140,0
cg13430745,0
cg13431666,0
cg13440244,0
cg13441872,0
cg13442104,0
cg13443410,0
cg13444289,1
cg13445089,0
cg13448203,0
cg13482208,0
cg13482233,0
cg13484245,0
cg13486082,0
cg13489005,0
cg13489054,0
cg13489115,0
cg13492609,0
cg13494652,0
cg13498184,0
cg13501371,0
cg13501581,0
cg13503613,0
cg13506244,0
cg13510054,0
cg13510429,0
cg13510648,1
cg13516940,0
cg13517065,0
cg13524554,0
cg13524834,0
cg13524991,0
cg13525739,0
cg13530507,0
cg13532816,0
cg13532829,0
cg13532885,0
cg13534205,0
cg13536141,0
cg13536258,0
cg13538156,0
cg13538773,0
cg13539181,0
cg13540126,1
cg13542480,0
cg13545850,0
cg13549303,0
cg13550079,0
cg13552866,0
cg13554270,0
cg13558151,0
cg13566059,0
cg13566908,0
cg13568559,0
cg13569323,0
cg13569417,0
cg13571540,0
cg13572003,0
cg13573587,0
cg13574945,0
cg13581022,0
cg13582495,0
cg13601079,0
cg13606829,0
cg13613450,0
cg13613682,0
cg13616144,0
cg13616735,0
cg13617521,0
cg13618137,0
cg13620040,0
cg13622893,0
cg13626059,0
cg13627141,0
cg13628616,0
cg13630855,1
cg13633856,0
cg13635350,0
cg13638484,0
cg13640071,0
cg13643594,0
cg13643725,0
cg13645113,0
cg13645300,0
cg13645631,0
cg13646106,0
cg13646297,0
cg13649400,0
cg13651586,0
cg13652795,0
cg13653808,0
cg13655660,0
cg13658640,0
cg13658777,0
cg13661446,0
cg13663390,0
cg13663706,0
cg13664654,0
cg13664798,0
cg13666323,0
cg13667911,0
cg13668826,0
cg13674559,0
cg13675050,0
cg13675330,0
cg13675517,0
cg13677598,0
cg13677770,0
cg13680016,0
cg13681367,0
cg13682241,0
cg13684570,0
cg13699065,0
cg13699139,1
cg13699152,0
cg13700552,0
cg13712154,0
cg13713253,0
cg13714086,0
cg13716034,0
cg13719062,0
cg13721204,0
cg13723766,0
cg13726176,0
cg13726507,0
cg13726724,0
cg13728104,0
cg13728115,0
cg13741548,0
cg13741802,0
cg13744306,0
cg13747195,0
cg13747960,0
cg13748267,0
cg13749508,0
cg13751216,0
cg13751956,0
cg13758960,0
cg13759356,0
cg13762255,0
cg13766601,0
cg13766816,0
cg13768026,0
cg13768142,0
cg13770495,0
cg13771263,0
cg13771497,0
cg13771629,0
cg13774080,0
cg13775533,0
cg13777527,0
cg13779265,0
cg13779349,0
cg13780945,0
cg13781096,1
cg13781574,0
cg13781721,0
cg13783167,0
cg13784767,0
cg13786096,0
cg13788004,0
cg13788061,0
cg13788827,0
cg13789561,0
cg13794642,0
cg13795116,0
cg13797960,0
cg13801593,0
cg13806096,0
cg13806616,0
cg13807550,0
cg13809962,0
cg13810915,0
cg13811328,0
cg13812570,1
cg13814975,0
cg13815872,0
cg13817994,0
cg13818628,0
cg13822691,0
cg13823245,1
cg13823441,0
cg13824755,0
cg13825930,0
cg13828067,0
cg13830007,0
cg13837202,0
cg13839778,0
cg13851721,0
cg13857811,0
cg13859943,0
cg13860040,0
cg13861342,0
cg13864549,0
cg13866977,0
cg13867326,0
cg13868987,0
cg13872501,0
cg13876499,0
cg13879373,0
cg13897449,0
cg13906542,0
cg13907504,0
cg13908365,0
cg13909432,0
cg13913475,0
cg13915481,0
cg13915726,0
cg13918312,0
cg13918808,0
cg13919860,0
cg13920260,0
cg13926267,0
cg13928116,0
cg13928866,0
cg13929206,0
cg13929917,0
cg13933535,0
cg13933773,0
cg13934764,0
cg13935560,0
cg13936874,0
cg13937075,0
cg13937627,0
cg13939549,0
cg13940798,0
cg13941987,0
cg13943560,0
cg13965132,0
cg13974562,0
cg13976049,0
cg13976143,0
cg13976265,0
cg13977434,0
cg13980651,0
cg13983639,0
cg13984511,0
cg13985405,0
cg13987126,0
cg13987686,0
cg13987972,0
cg13988146,0
cg13988667,0
cg13991029,0
cg13994408,0
cg13996510,0
cg13996925,0
cg14001161,0
cg14002781,0
cg14004049,0
cg14004892,0
cg14005918,0
cg14006678,0
cg14006893,0
cg14007036,0
cg14010367,0
cg14013497,0
cg14018172,0
cg14019861,0
cg14020146,0
cg14022645,0
cg14024637,0
cg14027817,0
cg14028178,0
cg14029201,0
cg14029629,0
cg14044580,0
cg14051366,0
cg14052945,1
cg14053556,0
cg14057181,0
cg14059333,1
cg14061423,0
cg14071112,0
cg14073590,0
cg14076132,0
cg14081960,0
cg14084176,0
cg14084448,0
cg14091713,0
cg14095733,0
cg14098973,0
cg14099528,0
cg14105781,0
cg14106263,0
cg14107136,0
cg14107346,0
cg14107638,0
cg14108922,0
cg14110884,0
cg14111132,0
cg14111789,0
cg14113300,0
cg14113919,0
cg14116332,0
cg14123135,0
cg14126185,0
cg14127907,0
cg14132995,0
cg14134864,0
cg14135852,0
cg14137558,0
cg14137819,0
cg14138275,0
cg14139065,0
cg14144571,0
cg14145674,0
cg14148265,0
cg14148995,0
cg14149599,0
cg14150883,0
cg14151795,0
cg14161730,0
cg14161977,0
cg14165995,0
cg14168975,0
cg14173330,0
cg14176959,0
cg14177924,0
cg14179628,0
cg14186071,0
cg14191036,0
cg14191108,0
cg14191292,0
cg14196261,0
cg14210943,0
cg14212888,0
cg14214586,0
cg14218246,0
cg14220025,0
cg14224753,0
cg14230133,0
cg14232291,0
cg14232368,0
cg14233178,0
cg14233872,0
cg14239049,0
cg14243895,0
cg14245501,0
cg14246142,0
cg14247154,0
cg14247788,0
cg14248531,0
cg14251060,0
cg14251139,0
cg14252169,0
cg14253153,0
cg14254545,0
cg14258335,0
cg14258356,0
cg14260465,0
cg14260918,0
cg14261068,0
cg14266196,0
cg14267065,0
cg14269301,0
cg14271953,0
cg14273219,0
cg14289114,0
cg14289621,1
cg14291118,0
cg14295009,0
cg14295696,0
cg14295915,0
cg14296598,0
cg14296882,0
cg14303974,0
cg14304890,0
cg14306994,0
cg14308265,0
cg14310499,0
cg14313347,0
cg14314132,0
cg14314451,0
cg14315663,0
cg14318199,0
cg14320120,0
cg14321211,0
cg14321295,0
cg14321399,0
cg14322166,0
cg14331226,0
cg14331377,0
cg14332086,0
cg14334147,0
cg14334484,0
cg14338025,0
cg14338160,1
cg14340500,0
cg14342672,0
cg14343151,0
cg14343687,0
cg14344749,0
cg14345281,0
cg14346048,1
cg14349378,0
cg14349394,0
cg14350469,0
cg14351440,0
cg14353569,0
cg14354270,0
cg14354749,0
cg14355748,0
cg14356114,0
cg14368286,0
cg14368817,0
cg14368852,0
cg14369777,0
cg14372520,0
cg14372935,0
cg14372937,0
cg14375772,0
cg14376241,0
cg14381550,0
cg14381673,0
cg14381745,0
cg14383004,0
cg14384228,0
cg14386202,0
cg14388993,0
cg14389582,0
cg14389665,0
cg14392995,0
cg14393649,1
cg14395423,0
cg14396739,0
cg14397289,0
cg14397820,0
cg14398372,0
cg14399784,0
cg14403099,1
cg14403309,0
cg14429073,0
cg14430524,0
cg14452204,0
cg14453321,0
cg14453693,0
cg14454242,0
cg14454549,0
cg14455991,0
cg14457256,0
cg14457691,0
cg14460470,0
cg14463432,0
cg14463725,0
cg14464718,0
cg14470409,0
cg14474963,0
cg14479037,0
cg14492530,1
cg14493612,0
cg14495054,0
cg14495593,0
cg14496001,0
cg14505980,0
cg14506668,0
cg14506716,0
cg14508997,0
cg14510207,0
cg14513082,0
cg14513804,0
cg14514403,0
cg14516385,0
cg14517340,0
cg14519153,0
cg14520448,0
cg14520512,0
cg14520892,0
cg14522327,0
cg14522841,0
cg14532322,0
cg14533133,0
cg14533576,0
cg14533874,0
cg14538442,0
cg14538620,0
cg14539516,0
cg14539730,0
cg14541448,0
cg14541939,0
cg14542503,0
cg14544514,0
cg14550383,0
cg14562337,0
cg14562990,0
cg14570389,0
cg14576433,0
cg14586560,0
cg14587850,0
cg14590681,0
cg14592807,0
cg14596086,1
cg14600040,0
cg14601312,0
cg14602622,0
cg14603520,0
cg14604474,0
cg14605748,0
cg14607533,0
cg14616651,0
cg14621531,0
cg14622782,0
cg14625604,0
cg14629010,0
cg14637830,0
cg14642832,0
cg14644616,0
cg14654075,0
cg14674582,0
cg14680768,0
cg14686949,0
cg14688179,0
cg14688652,0
cg14688956,0
cg14694234,0
cg14694370,0
cg14696586,0
cg14699015,0
cg14699257,0
cg14699343,0
cg14699869,0
cg14701129,0
cg14708847,0
cg14711302,0
cg14711543,0
cg14712359,0
cg14713449,0
cg14719055,0
cg14720319,0
cg14725109,0
cg14725392,0
cg14725537,0
cg14726139,0
cg14727709,0
cg14728856,0
cg14736373,0
cg14736837,0
cg14737574,0
cg14743649,0
cg14745824,0
cg14745925,0
cg14746118,0
cg14749816,0
cg14751158,0
cg14752426,0
cg14755341,0
cg14759284,0
cg14766682,0
cg14772068,0
cg14772107,0
cg14772836,0
cg14773858,0
cg14781735,0
cg14781905,0
cg14783837,0
cg14784348,0
cg14794494,0
cg14803417,0
cg14804093,0
cg14804181,0
cg14805868,0
cg14805882,0
cg14807303,0
cg14812623,0
cg14814331,0
cg14814815,0
cg14815778,0
cg14824933,0
cg14825116,0
cg14825312,0
cg14828248,0
cg14828865,0
cg14831390,0
cg14831665,0
cg14832266,0
cg14833706,0
cg14834143,0
cg14841098,0
cg14854487,0
cg14860045,0
cg14867863,0
cg14868996,0
cg14870234,0
cg14871604,0
cg14873818,0
cg14876573,0
cg14878279,0
cg14880205,1
cg14886579,0
cg14892037,0
cg14917571,0
cg14918358,0
cg14923176,0
cg14923379,0
cg14924469,0
cg14927076,0
cg14928430,0
cg14928964,0
cg14930000,0
cg14931238,0
cg14933706,0
cg14936904,0
cg14937106,0
cg14942312,0
cg14949922,0
cg14951132,0
cg14954430,0
cg14954874,0
cg14955505,0
cg14959801,0
cg14961598,0
cg14961988,0
cg14962776,0
cg14964387,0
cg14968719,0
cg14970569,0
cg14972002,0
cg14972383,0
cg14972889,0
cg14973366,0
cg14985146,0
cg14986136,0
cg14986420,0
cg14990368,0
cg14993186,0
cg14993456,0
cg14994327,0
cg14996291,0
cg14996686,0
cg14996916,0
cg14998855,0
cg15008991,0
cg15014034,0
cg15016628,0
cg15021707,0
cg15024277,0
cg15024309,0
cg15027606,0
cg15027721,0
cg15029285,0
cg15029878,0
cg15033973,0
cg15035437,0
cg15037594,0
cg15039826,0
cg15040559,0
cg15040731,0
cg15041487,0
cg15042310,0
cg15042473,0
cg15043283,0
cg15043492,0
cg15048430,0
cg15050093,0
cg15056572,0
cg15057941,0
cg15062055,0
cg15066405,0
cg15067665,0
cg15068728,0
cg15073264,0
cg15074974,0
cg15075293,0
cg15075851,0
cg15082071,0
cg15132216,0
cg15132649,0
cg15133344,0
cg15144825,0
cg15157289,0
cg15159291,0
cg15162843,0
cg15165114,0
cg15165694,0
cg15166523,0
cg15167505,0
cg15167807,0
cg15167893,0
cg15169914,0
cg15170964,0
cg15187939,0
cg15192905,0
cg15192932,0
cg15198729,0
cg15199886,0
cg15200096,0
cg15201909,0
cg15208718,0
cg15210787,1
cg15211677,0
cg15213782,0
cg15215369,0
cg15222604,0
cg15223895,0
cg15224006,0
cg15225044,0
cg15226856,0
cg15228617,0
cg15230046,0
cg15231886,0
cg15232885,0
cg15233060,0
cg15234550,0
cg15235711,0
cg15235844,0
cg15236057,0
cg15236541,0
cg15237731,0
cg15241084,0
cg15245437,0
cg15246270,0
cg15248636,0
cg15255584,0
cg15255859,0
cg15257930,0
cg15259400,0
cg15259889,0
cg15289846,0
cg15299258,0
cg15308487,0
cg15309236,0
cg15309751,0
cg15309862,0
cg15314890,0
cg15315638,0
cg15317375,0
cg15317927,0
cg15319295,0
cg15322230,0
cg15322420,0
cg15322570,0
cg15324340,0
cg15325759,0
cg15329483,0
cg15334207,0
cg15336560,0
cg15337017,1
cg15338441,0
cg15339180,0
cg15342308,0
cg15345580,0
cg15351067,0
cg15356502,0
cg15358931,0
cg15359342,0
cg15363158,0
cg15363435,0
cg15363890,0
cg15364850,0
cg15365038,0
cg15366127,0
cg15373098,0
cg15373633,0
cg15374982,0
cg15375586,0
cg15376401,0
cg15380114,0
cg15380873,0
cg15380945,0
cg15383633,0
cg15383797,0
cg15388264,1
cg15391239,0
cg15392343,0
cg15395087,0
cg15396238,0
cg15408180,0
cg15408476,0
cg15410402,0
cg15418221,0
cg15443127,0
cg15446968,0
cg15448462,0
cg15450752,0
cg15450782,0
cg15450986,0
cg15452747,0
cg15454357,0
cg15454483,0
cg15462879,0
cg15463500,0
cg15464143,0
cg15465300,0
cg15465642,0
cg15465809,0
cg15474769,0
cg15480287,0
cg15480941,0
cg15481221,0
cg15481819,1
cg15481878,0
cg15483141,0
cg15490039,0
cg15508284,0
cg15508450,0
cg15508612,0
cg15511022,0
cg15511490,0
cg15511516,0
cg15511898,0
cg15514224,0
cg15516728,0
cg15517690,0
cg15518337,1
cg15520863,0
cg15521097,0
cg15521289,0
cg15522989,0
cg15529344,0
cg15529512,0
cg15533646,0
cg15534364,0
cg15536552,0
cg15554342,0
cg15554694,0
cg15563580,0
cg15565409,0
cg15567182,0
cg15568009,0
cg15570803,0
cg15577287,0
cg15578989,0
cg15579650,0
cg15582794,0
cg15583887,0
cg15586998,0
cg15590532,0
cg15594578,0
cg15600969,0
cg15602735,0
cg15604347,0
cg15604433,0
cg15604615,0
cg15611842,0
cg15612444,0
cg15613687,0
cg15614048,0
cg15614573,0
cg15615706,0
cg15616940,0
cg15617976,0
cg15622077,0
cg15626629,0
cg15627131,0
cg15627188,0
cg15658365,0
cg15659974,0
cg15661671,0
cg15662246,0
cg15662806,0
cg15664701,0
cg15667675,0
cg15670241,0
cg15672146,0
cg15677355,0
cg15681351,0
cg15682807,0
cg15685317,0
cg15685776,0
cg15686826,0
cg15688151,0
cg15691129,0
cg15693668,0
cg15694789,0
cg15695383,0
cg15698953,0
cg15706156,0
cg15715746,0
cg15715844,0
cg15720064,0
cg15727409,0
cg15730931,0
cg15731001,0
cg15731038,0
cg15731296,0
cg15732053,0
cg15735483,0
cg15737470,0
cg15737490,0
cg15741706,0
cg15746427,0
cg15749276,0
cg15751298,0
cg15754755,1
cg15755092,0
cg15755924,0
cg15757320,0
cg15764264,0
cg15765801,1
cg15766492,0
cg15766608,0
cg15769969,0
cg15770613,0
cg15771339,0
cg15771597,0
cg15788279,0
cg15788661,0
cg15790913,0
cg15793196,0
cg15796459,0
cg15798883,0
cg15802548,0
cg15803618,0
cg15804018,0
cg15806723,0
cg15812025,0
cg15813702,0
cg15813836,0
cg15814001,0
cg15815114,0
cg15816181,0
cg15819935,0
cg15822015,1
cg15824287,0
cg15830530,0
cg15831456,0
cg15837118,0
cg15840039,0
cg15840253,0
cg15840970,0
cg15841434,0
cg15844109,0
cg15844471,0
cg15845873,0
cg15847896,0
cg15847989,0
cg15848449,0
cg15850390,0
cg15850513,0
cg15854321,0
cg15854666,0
cg15855671,0
cg15858894,0
cg15861835,0
cg15862809,0
cg15864992,0
cg15867166,0
cg15870809,0
cg15870894,0
cg15872383,0
cg15874629,0
cg15878116,0
cg15879104,0
cg15879692,0
cg15883201,0
cg15887754,0
cg15888279,0
cg15891447,0
cg15892676,0
cg15895359,0
cg15898026,0
cg15900913,0
cg15904420,1
cg15904427,0
cg15906052,0
cg15906134,0
cg15907259,0
cg15907464,0
cg15913856,0
cg15917060,0
cg15917786,0
cg15918587,0
cg15919369,0
cg15922956,0
cg15923127,0
cg15926952,0
cg15929109,0
cg15929297,0
cg15940237,0
cg15953310,0
cg15953767,0
cg15954878,0
cg15958715,0
cg15968979,0
cg15977272,0
cg15980334,0
cg16022279,0
cg16049598,0
cg16051475,0
cg16059374,0
cg16062292,0
cg16063272,0
cg16064583,0
cg16065628,1
cg16068020,0
cg16068924,0
cg16075641,0
cg16078210,0
cg16082125,0
cg16083651,0
cg16084857,0
cg16088894,0
cg16091746,0
cg16091895,0
cg16097355,0
cg16097380,0
cg16101581,0
cg16104517,0
cg16104634,0
cg16107992,0
cg16108684,0
cg16115249,0
cg16115418,1
cg16116006,0
cg16116118,0
cg16116845,0
cg16117744,0
cg16118600,0
cg16119423,0
cg16122592,0
cg16126759,0
cg16135771,0
cg16135845,0
cg16136096,0
cg16140952,0
cg16141290,0
cg16141678,0
cg16144072,0
cg16144476,0
cg16145139,0
cg16146457,1
cg16149200,0
cg16151342,0
cg16152676,0
cg16153146,0
cg16158045,0
cg16158407,0
cg16159925,0
cg16161440,0
cg16164539,0
cg16166036,0
cg16167088,0
cg16167304,0
cg16167673,0
cg16168153,0
cg16170760,0
cg16170944,0
cg16175497,0
cg16177032,0
cg16181613,0
cg16181678,0
cg16190093,0
cg16199038,0
cg16199850,1
cg16200513,0
cg16200617,0
cg16201681,1
cg16202017,1
cg16203368,0
cg16204757,0
cg16206013,0
cg16207593,0
cg16211077,0
cg16211147,0
cg16213807,0
cg16215037,0
cg16216704,0
cg16218862,0
cg16219026,0
cg16219271,0
cg16221059,0
cg16221895,0
cg16227684,0
cg16227775,0
cg16231355,0
cg16232809,0
cg16233679,0
cg16235803,0
cg16242260,0
cg16242750,0
cg16243644,0
cg16244634,0
cg16245086,0
cg16248169,0
cg16250105,0
cg16251333,0
cg16251458,0
cg16255697,0
cg16256230,0
cg16257494,0
cg16259355,0
cg16259583,0
cg16269097,0
cg16270385,0
cg16272791,0
cg16273251,0
cg16296431,0
cg16309606,0
cg16311072,1
cg16313903,0
cg16314146,0
cg16315447,0
cg16318983,0
cg16319308,0
cg16320351,0
cg16320447,0
cg16325635,0
cg16328033,0
cg16328412,0
cg16337138,0
cg16341056,0
cg16342780,0
cg16343842,0
cg16349029,0
cg16350494,0
cg16353361,0
cg16355818,0
cg16356987,0
cg16357225,0
cg16359563,0
cg16360370,0
cg16367232,0
cg16369705,0
cg16371488,0
cg16371598,0
cg16374753,0
cg16385415,0
cg16391404,0
cg16395120,0
cg16396396,0
cg16397002,0
cg16397077,0
cg16399859,0
cg16401529,0
cg16403901,0
cg16405492,0
cg16405946,0
cg16407164,0
cg16409172,0
cg16410962,0
cg16411111,0
cg16412513,0
cg16414561,0
cg16415834,0
cg16417926,0
cg16426291,0
cg16428596,0
cg16428758,0
cg16429439,0
cg16429758,0
cg16431191,0
cg16431713,0
cg16440909,0
cg16452396,0
cg16481170,0
cg16488059,0
cg16488754,0
cg16497626,0
cg16501779,0
cg16502355,0
cg16505548,0
cg16507965,0
cg16508637,0
cg16508981,0
cg16510010,0
cg16510200,0
cg16510657,0
cg16515238,0
cg16520030,0
cg16522370,1
cg16523424,0
cg16524492,0
cg16524589,0
cg16529483,0
cg16531277,0
cg16531342,0
cg16533561,0
cg16536563,0
cg16537859,0
cg16546841,0
cg16546861,0
cg16550399,0
cg16550477,0
cg16551468,0
cg16552959,0
cg16561743,0
cg16562533,0
cg16564271,0
cg16567137,0
cg16576300,0
cg16579869,0
cg16580361,0
cg16582649,0
cg16584431,0
cg16586165,0
cg16586749,0
cg16590821,0
cg16592242,0
cg16594779,0
cg16594878,0
cg16595877,0
cg16611264,0
cg16613750,1
cg16613854,0
cg16617243,0
cg16617551,0
cg16617753,0
cg16617830,0
cg16618605,0
cg16619186,0
cg16620229,0
cg16625651,0
cg16626088,0
cg16627148,0
cg16628997,0
cg16632275,1
cg16635881,0
cg16637019,0
cg16638301,0
cg16639627,0
cg16641060,0
cg16641190,0
cg16641638,0
cg16642894,0
cg16647914,0
cg16648812,0
cg16653057,0
cg16678835,0
